lineage_ID,type,value
31.0,start,254.0
31.0,outsider,0.0
31.0,outsider,10.0
31.0,start,0.0
31.0,start,266.0
31.0,start,27.0
31.0,start,50.0
31.0,start,60.0
31.0,start,72.0
31.0,start,85.0
31.0,start,96.0
31.0,start,38.0
31.0,start,121.0
31.0,start,136.0
31.0,start,148.0
31.0,start,159.0
31.0,start,173.0
31.0,start,191.0
31.0,start,201.0
31.0,start,213.0
31.0,start,230.0
31.0,start,240.0
31.0,start,107.0
32.0,end,132.0
32.0,end,108.0
32.0,end,95.0
32.0,end,81.0
32.0,end,65.0
32.0,start,302.0
32.0,end,39.0
32.0,end,28.0
32.0,end,11.0
32.0,end,144.0
32.0,end,55.0
32.0,end,158.0
32.0,end,301.0
32.0,end,184.0
32.0,end,197.0
32.0,end,210.0
32.0,end,223.0
32.0,end,231.0
32.0,end,240.0
32.0,end,254.0
32.0,end,267.0
32.0,end,280.0
32.0,start,281.0
32.0,end,308.0
32.0,end,173.0
32.0,start,268.0
32.0,end,118.0
32.0,start,241.0
32.0,start,255.0
32.0,outsider,0.0
32.0,outsider,281.0
32.0,outsider,302.0
32.0,outsider,11.0
32.0,outsider,301.0
32.0,start,0.0
32.0,start,12.0
32.0,start,29.0
32.0,start,40.0
32.0,start,56.0
32.0,start,66.0
32.0,start,82.0
32.0,outsider,308.0
32.0,start,109.0
32.0,start,232.0
32.0,start,96.0
32.0,start,224.0
32.0,start,211.0
32.0,start,198.0
32.0,start,174.0
32.0,start,185.0
32.0,start,159.0
32.0,start,145.0
32.0,start,133.0
32.0,start,119.0
33.0,end,61.0
33.0,end,33.0
33.0,end,46.0
33.0,end,12.0
33.0,end,21.0
33.0,end,79.0
33.0,end,153.0
33.0,end,95.0
33.0,end,110.0
33.0,end,126.0
33.0,end,138.0
33.0,end,166.0
33.0,start,167.0
33.0,end,181.0
33.0,end,86.0
33.0,start,154.0
33.0,start,62.0
33.0,start,127.0
33.0,start,139.0
33.0,outsider,0.0
33.0,outsider,80.0
33.0,outsider,12.0
33.0,start,0.0
33.0,start,13.0
33.0,outsider,86.0
33.0,start,34.0
33.0,start,47.0
33.0,start,80.0
33.0,start,87.0
33.0,start,96.0
33.0,start,111.0
33.0,start,22.0
34.0,end,57.0
34.0,end,24.0
34.0,end,36.0
34.0,end,44.0
34.0,end,177.0
34.0,end,71.0
34.0,end,12.0
34.0,end,100.0
34.0,end,113.0
34.0,end,123.0
34.0,end,138.0
34.0,end,153.0
34.0,end,166.0
34.0,end,86.0
34.0,start,167.0
34.0,start,87.0
34.0,start,139.0
34.0,outsider,0.0
34.0,outsider,12.0
34.0,start,0.0
34.0,start,13.0
34.0,start,25.0
34.0,start,37.0
34.0,start,154.0
34.0,start,58.0
34.0,start,72.0
34.0,start,101.0
34.0,start,114.0
34.0,start,124.0
34.0,start,45.0
35.0,end,23.0
35.0,end,32.0
35.0,end,45.0
35.0,end,59.0
35.0,end,69.0
35.0,end,106.0
35.0,end,94.0
35.0,end,119.0
35.0,end,134.0
35.0,end,146.0
35.0,end,9.0
35.0,end,83.0
35.0,start,135.0
35.0,start,107.0
35.0,outsider,0.0
35.0,start,95.0
35.0,start,84.0
35.0,start,70.0
35.0,start,60.0
35.0,start,46.0
35.0,start,33.0
35.0,start,24.0
35.0,start,10.0
35.0,start,0.0
35.0,outsider,9.0
35.0,start,120.0
36.0,end,28.0
36.0,end,137.0
36.0,end,51.0
36.0,end,73.0
36.0,end,15.0
36.0,end,91.0
36.0,end,106.0
36.0,end,114.0
36.0,end,124.0
36.0,end,80.0
36.0,start,125.0
36.0,end,38.0
36.0,start,107.0
36.0,start,115.0
36.0,outsider,0.0
36.0,outsider,15.0
36.0,start,16.0
36.0,start,29.0
36.0,start,0.0
36.0,start,52.0
36.0,start,74.0
36.0,start,81.0
36.0,start,92.0
36.0,start,39.0
37.0,end,98.0
37.0,end,51.0
37.0,end,70.0
37.0,end,87.0
37.0,end,114.0
37.0,end,189.0
37.0,end,137.0
37.0,end,154.0
37.0,end,164.0
37.0,end,176.0
37.0,end,28.0
37.0,end,200.0
37.0,end,125.0
37.0,start,190.0
37.0,end,37.0
37.0,start,165.0
37.0,start,177.0
37.0,outsider,0.0
37.0,outsider,28.0
37.0,start,29.0
37.0,start,38.0
37.0,start,52.0
37.0,start,0.0
37.0,start,88.0
37.0,start,99.0
37.0,start,115.0
37.0,start,126.0
37.0,start,138.0
37.0,start,155.0
37.0,start,71.0
38.0,end,207.0
38.0,end,24.0
38.0,end,35.0
38.0,end,46.0
38.0,end,59.0
38.0,end,71.0
38.0,end,82.0
38.0,end,93.0
38.0,end,184.0
38.0,end,120.0
38.0,end,134.0
38.0,end,149.0
38.0,end,159.0
38.0,end,172.0
38.0,end,196.0
38.0,end,12.0
38.0,end,107.0
38.0,start,197.0
38.0,start,83.0
38.0,start,173.0
38.0,start,185.0
38.0,outsider,0.0
38.0,outsider,12.0
38.0,start,0.0
38.0,start,25.0
38.0,start,36.0
38.0,start,47.0
38.0,start,13.0
38.0,start,72.0
38.0,start,94.0
38.0,start,108.0
38.0,start,121.0
38.0,start,135.0
38.0,start,150.0
38.0,start,160.0
38.0,start,60.0
39.0,end,106.0
39.0,end,35.0
39.0,end,48.0
39.0,end,59.0
39.0,end,69.0
39.0,end,82.0
39.0,end,96.0
39.0,end,125.0
39.0,end,241.0
39.0,end,153.0
39.0,end,164.0
39.0,end,176.0
39.0,end,188.0
39.0,end,203.0
39.0,end,214.0
39.0,end,228.0
39.0,end,22.0
39.0,end,139.0
39.0,end,9.0
39.0,start,229.0
39.0,outsider,0.0
39.0,start,215.0
39.0,outsider,9.0
39.0,start,0.0
39.0,start,10.0
39.0,start,23.0
39.0,start,36.0
39.0,start,60.0
39.0,start,70.0
39.0,start,83.0
39.0,start,49.0
39.0,start,107.0
39.0,start,97.0
39.0,start,189.0
39.0,start,177.0
39.0,start,165.0
39.0,start,204.0
39.0,start,140.0
39.0,start,126.0
39.0,start,154.0
40.0,end,103.0
40.0,end,25.0
40.0,end,36.0
40.0,end,48.0
40.0,end,65.0
40.0,end,78.0
40.0,end,90.0
40.0,end,118.0
40.0,end,13.0
40.0,end,149.0
40.0,end,161.0
40.0,end,177.0
40.0,end,194.0
40.0,end,203.0
40.0,end,214.0
40.0,end,225.0
40.0,end,240.0
40.0,end,134.0
40.0,start,226.0
40.0,start,150.0
40.0,start,204.0
40.0,start,215.0
40.0,outsider,0.0
40.0,outsider,13.0
40.0,start,0.0
40.0,start,14.0
40.0,start,37.0
40.0,start,49.0
40.0,start,66.0
40.0,start,26.0
40.0,start,91.0
40.0,start,104.0
40.0,start,119.0
40.0,start,135.0
40.0,start,162.0
40.0,start,178.0
40.0,start,79.0
40.0,start,195.0
41.0,end,159.0
41.0,end,169.0
41.0,end,184.0
41.0,end,223.0
41.0,end,209.0
41.0,end,237.0
41.0,end,140.0
41.0,end,196.0
41.0,end,127.0
41.0,end,15.0
41.0,end,102.0
41.0,end,90.0
41.0,end,77.0
41.0,end,65.0
41.0,end,49.0
41.0,end,38.0
41.0,end,25.0
41.0,end,251.0
41.0,end,8.0
41.0,start,554.0
41.0,end,114.0
41.0,end,266.0
41.0,end,387.0
41.0,end,291.0
41.0,start,542.0
41.0,end,563.0
41.0,end,553.0
41.0,end,541.0
41.0,end,533.0
41.0,end,520.0
41.0,end,506.0
41.0,end,493.0
41.0,end,484.0
41.0,end,460.0
41.0,end,450.0
41.0,end,439.0
41.0,end,427.0
41.0,end,414.0
41.0,end,399.0
41.0,end,374.0
41.0,end,361.0
41.0,end,347.0
41.0,end,334.0
41.0,end,319.0
41.0,end,303.0
41.0,end,279.0
41.0,start,534.0
41.0,start,238.0
41.0,start,507.0
41.0,start,160.0
41.0,start,141.0
41.0,start,128.0
41.0,start,115.0
41.0,start,103.0
41.0,start,91.0
41.0,start,78.0
41.0,start,66.0
41.0,start,50.0
41.0,start,170.0
41.0,start,26.0
41.0,start,9.0
41.0,start,0.0
41.0,outsider,533.0
41.0,outsider,484.0
41.0,outsider,8.0
41.0,outsider,521.0
41.0,outsider,461.0
41.0,outsider,0.0
41.0,start,521.0
41.0,start,16.0
41.0,start,185.0
41.0,start,39.0
41.0,start,210.0
41.0,start,494.0
41.0,start,197.0
41.0,start,485.0
41.0,start,461.0
41.0,start,451.0
41.0,start,440.0
41.0,start,428.0
41.0,start,400.0
41.0,start,388.0
41.0,start,375.0
41.0,start,362.0
41.0,start,415.0
41.0,start,348.0
41.0,start,335.0
41.0,start,320.0
41.0,start,304.0
41.0,start,292.0
41.0,start,280.0
41.0,start,267.0
41.0,start,252.0
41.0,start,224.0
42.0,end,144.0
42.0,end,158.0
42.0,end,169.0
42.0,end,183.0
42.0,end,223.0
42.0,end,207.0
42.0,end,244.0
42.0,end,234.0
42.0,end,130.0
42.0,end,196.0
42.0,end,117.0
42.0,start,557.0
42.0,end,90.0
42.0,end,79.0
42.0,end,65.0
42.0,end,50.0
42.0,end,38.0
42.0,end,567.0
42.0,end,15.0
42.0,end,4.0
42.0,start,546.0
42.0,end,258.0
42.0,start,537.0
42.0,end,106.0
42.0,end,265.0
42.0,end,536.0
42.0,end,290.0
42.0,start,523.0
42.0,end,556.0
42.0,end,545.0
42.0,end,522.0
42.0,end,511.0
42.0,end,498.0
42.0,end,484.0
42.0,end,475.0
42.0,end,465.0
42.0,end,458.0
42.0,end,451.0
42.0,end,428.0
42.0,end,413.0
42.0,end,407.0
42.0,end,399.0
42.0,end,380.0
42.0,end,373.0
42.0,end,358.0
42.0,end,344.0
42.0,end,334.0
42.0,end,323.0
42.0,end,312.0
42.0,end,301.0
42.0,end,279.0
42.0,start,512.0
42.0,end,28.0
42.0,start,485.0
42.0,start,145.0
42.0,start,131.0
42.0,start,118.0
42.0,start,107.0
42.0,start,91.0
42.0,start,66.0
42.0,start,51.0
42.0,start,39.0
42.0,start,29.0
42.0,start,16.0
42.0,start,5.0
42.0,start,0.0
42.0,outsider,458.0
42.0,outsider,451.0
42.0,outsider,407.0
42.0,outsider,399.0
42.0,outsider,4.0
42.0,outsider,452.0
42.0,outsider,429.0
42.0,outsider,400.0
42.0,outsider,381.0
42.0,outsider,0.0
42.0,start,499.0
42.0,start,159.0
42.0,start,170.0
42.0,start,80.0
42.0,start,197.0
42.0,start,476.0
42.0,start,466.0
42.0,start,459.0
42.0,start,452.0
42.0,start,429.0
42.0,start,184.0
42.0,start,408.0
42.0,start,400.0
42.0,start,381.0
42.0,start,374.0
42.0,start,359.0
42.0,start,345.0
42.0,start,414.0
42.0,start,324.0
42.0,start,335.0
42.0,start,208.0
42.0,start,224.0
42.0,start,245.0
42.0,start,259.0
42.0,start,235.0
42.0,start,280.0
42.0,start,291.0
42.0,start,302.0
42.0,start,313.0
42.0,start,266.0
43.0,end,8.0
43.0,end,86.0
43.0,end,19.0
43.0,end,45.0
43.0,end,61.0
43.0,end,73.0
43.0,end,101.0
43.0,end,193.0
43.0,end,126.0
43.0,end,145.0
43.0,end,160.0
43.0,end,170.0
43.0,end,204.0
43.0,start,194.0
43.0,end,115.0
43.0,start,171.0
43.0,end,32.0
43.0,start,146.0
43.0,start,161.0
43.0,outsider,171.0
43.0,outsider,8.0
43.0,outsider,193.0
43.0,start,0.0
43.0,start,9.0
43.0,start,20.0
43.0,start,33.0
43.0,outsider,0.0
43.0,start,62.0
43.0,start,74.0
43.0,start,87.0
43.0,start,102.0
43.0,start,116.0
43.0,start,127.0
43.0,start,46.0
44.0,end,8.0
44.0,end,20.0
44.0,end,32.0
44.0,end,58.0
44.0,end,73.0
44.0,end,86.0
44.0,end,126.0
44.0,end,110.0
44.0,end,140.0
44.0,end,155.0
44.0,end,167.0
44.0,end,179.0
44.0,start,180.0
44.0,end,200.0
44.0,end,97.0
44.0,start,168.0
44.0,end,45.0
44.0,start,141.0
44.0,start,156.0
44.0,outsider,0.0
44.0,outsider,8.0
44.0,outsider,200.0
44.0,start,0.0
44.0,start,9.0
44.0,start,21.0
44.0,outsider,180.0
44.0,start,46.0
44.0,start,59.0
44.0,start,74.0
44.0,start,87.0
44.0,start,98.0
44.0,start,111.0
44.0,start,33.0
44.0,start,127.0
45.0,end,120.0
45.0,end,112.0
45.0,end,94.0
45.0,end,83.0
45.0,end,72.0
45.0,end,38.0
45.0,end,48.0
45.0,end,27.0
45.0,end,16.0
45.0,end,6.0
45.0,end,133.0
45.0,end,58.0
45.0,end,142.0
45.0,end,248.0
45.0,end,173.0
45.0,end,189.0
45.0,end,199.0
45.0,end,212.0
45.0,end,222.0
45.0,end,327.0
45.0,end,233.0
45.0,end,262.0
45.0,end,274.0
45.0,end,288.0
45.0,end,299.0
45.0,end,311.0
45.0,start,312.0
45.0,end,158.0
45.0,start,300.0
45.0,start,28.0
45.0,start,275.0
45.0,start,289.0
45.0,outsider,0.0
45.0,outsider,95.0
45.0,outsider,6.0
45.0,outsider,112.0
45.0,start,0.0
45.0,start,7.0
45.0,start,39.0
45.0,start,49.0
45.0,start,59.0
45.0,start,73.0
45.0,start,84.0
45.0,start,95.0
45.0,start,17.0
45.0,start,121.0
45.0,start,263.0
45.0,start,113.0
45.0,start,249.0
45.0,start,234.0
45.0,start,223.0
45.0,start,200.0
45.0,start,213.0
45.0,start,174.0
45.0,start,159.0
45.0,start,143.0
45.0,start,134.0
45.0,start,190.0
46.0,end,77.0
46.0,end,109.0
46.0,end,98.0
46.0,end,88.0
46.0,end,69.0
46.0,start,289.0
46.0,end,34.0
46.0,end,19.0
46.0,end,7.0
46.0,start,302.0
46.0,end,125.0
46.0,end,50.0
46.0,end,137.0
46.0,end,301.0
46.0,end,164.0
46.0,end,173.0
46.0,end,184.0
46.0,end,191.0
46.0,end,199.0
46.0,end,208.0
46.0,end,224.0
46.0,end,238.0
46.0,end,251.0
46.0,end,268.0
46.0,end,288.0
46.0,start,269.0
46.0,end,312.0
46.0,end,148.0
46.0,start,252.0
46.0,start,200.0
46.0,start,225.0
46.0,outsider,0.0
46.0,outsider,174.0
46.0,start,239.0
46.0,outsider,289.0
46.0,outsider,7.0
46.0,outsider,184.0
46.0,outsider,288.0
46.0,outsider,301.0
46.0,start,0.0
46.0,start,8.0
46.0,start,20.0
46.0,start,35.0
46.0,start,51.0
46.0,outsider,269.0
46.0,start,78.0
46.0,start,70.0
46.0,start,209.0
46.0,start,185.0
46.0,start,174.0
46.0,start,165.0
46.0,start,192.0
46.0,start,138.0
46.0,start,126.0
46.0,start,110.0
46.0,start,99.0
46.0,start,89.0
46.0,start,149.0
47.0,end,104.0
47.0,start,230.0
47.0,end,16.0
47.0,end,28.0
47.0,end,41.0
47.0,end,55.0
47.0,end,68.0
47.0,end,79.0
47.0,end,112.0
47.0,end,203.0
47.0,end,132.0
47.0,end,147.0
47.0,end,158.0
47.0,end,174.0
47.0,end,187.0
47.0,end,215.0
47.0,end,229.0
47.0,end,242.0
47.0,start,216.0
47.0,end,122.0
47.0,start,204.0
47.0,start,175.0
47.0,outsider,0.0
47.0,start,188.0
47.0,outsider,80.0
47.0,outsider,105.0
47.0,outsider,16.0
47.0,outsider,104.0
47.0,outsider,112.0
47.0,start,17.0
47.0,start,29.0
47.0,start,42.0
47.0,start,0.0
47.0,start,69.0
47.0,start,80.0
47.0,start,105.0
47.0,start,113.0
47.0,start,123.0
47.0,start,133.0
47.0,start,148.0
47.0,start,56.0
47.0,start,159.0
48.0,end,103.0
48.0,end,93.0
48.0,end,81.0
48.0,end,28.0
48.0,end,40.0
48.0,end,115.0
48.0,end,68.0
48.0,end,130.0
48.0,end,54.0
48.0,end,153.0
48.0,end,167.0
48.0,end,179.0
48.0,end,197.0
48.0,end,207.0
48.0,end,218.0
48.0,end,234.0
48.0,end,12.0
48.0,end,141.0
48.0,start,219.0
48.0,start,168.0
48.0,start,198.0
48.0,outsider,0.0
48.0,outsider,12.0
48.0,start,0.0
48.0,start,208.0
48.0,start,29.0
48.0,start,41.0
48.0,start,55.0
48.0,start,69.0
48.0,start,82.0
48.0,start,13.0
48.0,start,104.0
48.0,start,116.0
48.0,start,131.0
48.0,start,142.0
48.0,start,154.0
48.0,start,180.0
48.0,start,94.0
49.0,end,160.0
49.0,end,148.0
49.0,end,136.0
49.0,end,128.0
49.0,end,115.0
49.0,end,102.0
49.0,end,71.0
49.0,end,78.0
49.0,end,60.0
49.0,end,52.0
49.0,end,175.0
49.0,end,36.0
49.0,end,90.0
49.0,end,187.0
49.0,start,149.0
49.0,end,211.0
49.0,end,224.0
49.0,end,236.0
49.0,end,248.0
49.0,end,257.0
49.0,end,269.0
49.0,end,288.0
49.0,end,306.0
49.0,end,315.0
49.0,end,327.0
49.0,end,339.0
49.0,end,351.0
49.0,end,23.0
49.0,end,198.0
49.0,end,9.0
49.0,start,61.0
49.0,start,328.0
49.0,outsider,0.0
49.0,outsider,9.0
49.0,start,0.0
49.0,start,10.0
49.0,start,24.0
49.0,start,37.0
49.0,start,53.0
49.0,start,72.0
49.0,start,340.0
49.0,start,91.0
49.0,start,103.0
49.0,start,116.0
49.0,start,129.0
49.0,start,137.0
49.0,start,79.0
49.0,start,161.0
49.0,start,316.0
49.0,start,289.0
49.0,start,270.0
49.0,start,258.0
49.0,start,249.0
49.0,start,237.0
49.0,start,307.0
49.0,start,225.0
49.0,start,212.0
49.0,start,199.0
49.0,start,188.0
49.0,start,176.0
50.0,end,164.0
50.0,end,152.0
50.0,end,141.0
50.0,end,125.0
50.0,end,115.0
50.0,end,70.0
50.0,end,85.0
50.0,end,175.0
50.0,end,61.0
50.0,end,49.0
50.0,end,35.0
50.0,end,101.0
50.0,end,186.0
50.0,start,142.0
50.0,end,212.0
50.0,end,228.0
50.0,end,244.0
50.0,end,257.0
50.0,end,266.0
50.0,end,275.0
50.0,end,288.0
50.0,end,301.0
50.0,end,315.0
50.0,end,326.0
50.0,end,338.0
50.0,end,349.0
50.0,end,21.0
50.0,end,200.0
50.0,end,10.0
50.0,start,36.0
50.0,start,327.0
50.0,start,339.0
50.0,outsider,10.0
50.0,start,0.0
50.0,start,11.0
50.0,start,22.0
50.0,start,50.0
50.0,start,62.0
50.0,start,86.0
50.0,start,102.0
50.0,start,116.0
50.0,start,126.0
50.0,outsider,0.0
50.0,start,153.0
50.0,start,71.0
50.0,start,176.0
50.0,start,316.0
50.0,start,165.0
50.0,start,289.0
50.0,start,276.0
50.0,start,267.0
50.0,start,258.0
50.0,start,302.0
50.0,start,229.0
50.0,start,213.0
50.0,start,201.0
50.0,start,245.0
50.0,start,187.0
51.0,end,24.0
51.0,end,152.0
51.0,end,136.0
51.0,end,126.0
51.0,end,114.0
51.0,end,102.0
51.0,end,73.0
51.0,end,60.0
51.0,end,44.0
51.0,end,34.0
51.0,end,165.0
51.0,end,87.0
51.0,end,178.0
51.0,end,329.0
51.0,end,201.0
51.0,end,211.0
51.0,end,220.0
51.0,end,231.0
51.0,end,242.0
51.0,end,252.0
51.0,end,265.0
51.0,end,276.0
51.0,end,289.0
51.0,end,300.0
51.0,end,314.0
51.0,end,10.0
51.0,end,340.0
51.0,end,191.0
51.0,start,330.0
51.0,start,232.0
51.0,start,301.0
51.0,outsider,0.0
51.0,outsider,10.0
51.0,start,0.0
51.0,start,11.0
51.0,start,25.0
51.0,start,35.0
51.0,start,315.0
51.0,start,61.0
51.0,start,74.0
51.0,start,88.0
51.0,start,103.0
51.0,start,115.0
51.0,start,127.0
51.0,start,45.0
51.0,start,153.0
51.0,start,137.0
51.0,start,290.0
51.0,start,277.0
51.0,start,253.0
51.0,start,243.0
51.0,start,266.0
51.0,start,212.0
51.0,start,202.0
51.0,start,192.0
51.0,start,179.0
51.0,start,166.0
51.0,start,221.0
52.0,end,116.0
52.0,end,176.0
52.0,end,157.0
52.0,end,143.0
52.0,end,129.0
52.0,end,102.0
52.0,end,31.0
52.0,end,80.0
52.0,end,68.0
52.0,end,54.0
52.0,end,42.0
52.0,end,191.0
52.0,end,89.0
52.0,end,202.0
52.0,start,177.0
52.0,end,227.0
52.0,end,242.0
52.0,end,251.0
52.0,end,264.0
52.0,end,277.0
52.0,end,286.0
52.0,end,295.0
52.0,end,307.0
52.0,end,320.0
52.0,end,332.0
52.0,end,343.0
52.0,end,358.0
52.0,end,19.0
52.0,end,214.0
52.0,end,9.0
52.0,start,69.0
52.0,start,333.0
52.0,outsider,9.0
52.0,start,10.0
52.0,start,20.0
52.0,start,32.0
52.0,start,43.0
52.0,start,55.0
52.0,start,344.0
52.0,start,81.0
52.0,start,90.0
52.0,start,103.0
52.0,start,117.0
52.0,start,130.0
52.0,start,144.0
52.0,start,0.0
52.0,outsider,0.0
52.0,start,321.0
52.0,start,308.0
52.0,start,296.0
52.0,start,287.0
52.0,start,265.0
52.0,start,278.0
52.0,start,243.0
52.0,start,228.0
52.0,start,215.0
52.0,start,203.0
52.0,start,192.0
52.0,start,252.0
52.0,start,158.0
53.0,end,115.0
53.0,end,157.0
53.0,end,142.0
53.0,end,129.0
53.0,end,39.0
53.0,end,89.0
53.0,end,75.0
53.0,end,61.0
53.0,end,48.0
53.0,end,171.0
53.0,end,104.0
53.0,end,187.0
53.0,end,290.0
53.0,end,210.0
53.0,end,224.0
53.0,end,243.0
53.0,end,260.0
53.0,end,275.0
53.0,end,304.0
53.0,end,317.0
53.0,end,329.0
53.0,end,343.0
53.0,end,355.0
53.0,end,26.0
53.0,end,198.0
53.0,end,12.0
53.0,start,344.0
53.0,start,49.0
53.0,start,330.0
53.0,outsider,0.0
53.0,outsider,12.0
53.0,start,0.0
53.0,start,13.0
53.0,start,27.0
53.0,start,40.0
53.0,start,62.0
53.0,start,76.0
53.0,start,90.0
53.0,start,116.0
53.0,start,130.0
53.0,start,105.0
53.0,start,158.0
53.0,start,318.0
53.0,start,305.0
53.0,start,291.0
53.0,start,276.0
53.0,start,143.0
53.0,start,244.0
53.0,start,261.0
53.0,start,211.0
53.0,start,199.0
53.0,start,188.0
53.0,start,172.0
53.0,start,225.0
54.0,end,126.0
54.0,end,54.0
54.0,end,108.0
54.0,end,83.0
54.0,end,69.0
54.0,end,40.0
54.0,start,314.0
54.0,end,13.0
54.0,start,345.0
54.0,start,329.0
54.0,end,354.0
54.0,end,140.0
54.0,end,26.0
54.0,end,154.0
54.0,end,328.0
54.0,end,180.0
54.0,end,193.0
54.0,end,208.0
54.0,end,218.0
54.0,end,230.0
54.0,end,244.0
54.0,end,256.0
54.0,end,268.0
54.0,end,279.0
54.0,end,292.0
54.0,end,301.0
54.0,end,313.0
54.0,end,344.0
54.0,end,169.0
54.0,start,302.0
54.0,start,269.0
54.0,start,280.0
54.0,start,293.0
54.0,outsider,0.0
54.0,outsider,84.0
54.0,outsider,109.0
54.0,outsider,127.0
54.0,outsider,13.0
54.0,outsider,108.0
54.0,outsider,140.0
54.0,start,0.0
54.0,start,14.0
54.0,start,27.0
54.0,start,41.0
54.0,start,55.0
54.0,outsider,126.0
54.0,start,84.0
54.0,start,70.0
54.0,start,245.0
54.0,start,231.0
54.0,start,219.0
54.0,start,257.0
54.0,start,194.0
54.0,start,209.0
54.0,start,170.0
54.0,start,155.0
54.0,start,141.0
54.0,start,127.0
54.0,start,109.0
54.0,start,181.0
55.0,end,126.0
55.0,end,117.0
55.0,end,104.0
55.0,end,92.0
55.0,end,80.0
55.0,end,71.0
55.0,start,321.0
55.0,end,49.0
55.0,end,34.0
55.0,end,21.0
55.0,end,9.0
55.0,end,138.0
55.0,end,65.0
55.0,end,150.0
55.0,end,309.0
55.0,end,173.0
55.0,end,330.0
55.0,end,320.0
55.0,start,310.0
55.0,end,298.0
55.0,end,285.0
55.0,end,275.0
55.0,end,160.0
55.0,end,266.0
55.0,end,241.0
55.0,end,231.0
55.0,end,220.0
55.0,end,207.0
55.0,end,197.0
55.0,end,185.0
55.0,end,252.0
55.0,start,299.0
55.0,start,208.0
55.0,start,276.0
55.0,outsider,0.0
55.0,outsider,50.0
55.0,outsider,66.0
55.0,outsider,9.0
55.0,outsider,65.0
55.0,outsider,71.0
55.0,start,0.0
55.0,start,286.0
55.0,start,22.0
55.0,start,35.0
55.0,start,50.0
55.0,start,66.0
55.0,start,72.0
55.0,start,81.0
55.0,start,10.0
55.0,start,105.0
55.0,start,93.0
55.0,start,267.0
55.0,start,253.0
55.0,start,242.0
55.0,start,221.0
55.0,start,198.0
55.0,start,232.0
55.0,start,174.0
55.0,start,161.0
55.0,start,151.0
55.0,start,139.0
55.0,start,127.0
55.0,start,118.0
55.0,start,186.0
56.0,end,95.0
56.0,end,144.0
56.0,end,132.0
56.0,end,120.0
56.0,end,109.0
56.0,end,82.0
56.0,end,157.0
56.0,end,56.0
56.0,end,45.0
56.0,end,34.0
56.0,end,21.0
56.0,end,10.0
56.0,end,69.0
56.0,end,172.0
56.0,end,335.0
56.0,end,193.0
56.0,end,204.0
56.0,end,216.0
56.0,end,225.0
56.0,end,245.0
56.0,end,259.0
56.0,end,274.0
56.0,end,286.0
56.0,end,293.0
56.0,end,303.0
56.0,end,312.0
56.0,end,323.0
56.0,start,324.0
56.0,end,185.0
56.0,start,313.0
56.0,end,234.0
56.0,start,294.0
56.0,start,304.0
56.0,outsider,260.0
56.0,outsider,274.0
56.0,start,0.0
56.0,start,11.0
56.0,start,22.0
56.0,start,35.0
56.0,start,46.0
56.0,outsider,0.0
56.0,start,57.0
56.0,start,70.0
56.0,start,83.0
56.0,start,96.0
56.0,start,110.0
56.0,outsider,10.0
56.0,start,133.0
56.0,start,121.0
56.0,start,287.0
56.0,start,260.0
56.0,start,246.0
56.0,start,235.0
56.0,start,226.0
56.0,start,275.0
56.0,start,205.0
56.0,start,194.0
56.0,start,186.0
56.0,start,173.0
56.0,start,158.0
56.0,start,217.0
56.0,start,145.0
57.0,end,112.0
57.0,end,100.0
57.0,end,90.0
57.0,end,74.0
57.0,end,37.0
57.0,end,51.0
57.0,end,24.0
57.0,end,10.0
57.0,end,129.0
57.0,start,294.0
57.0,end,64.0
57.0,end,141.0
57.0,end,249.0
57.0,end,167.0
57.0,end,180.0
57.0,end,191.0
57.0,end,205.0
57.0,end,218.0
57.0,end,227.0
57.0,end,255.0
57.0,end,268.0
57.0,end,278.0
57.0,end,293.0
57.0,end,303.0
57.0,start,279.0
57.0,end,156.0
57.0,start,269.0
57.0,start,219.0
57.0,start,250.0
57.0,outsider,0.0
57.0,start,256.0
57.0,outsider,250.0
57.0,outsider,10.0
57.0,outsider,249.0
57.0,outsider,255.0
57.0,start,0.0
57.0,start,11.0
57.0,start,25.0
57.0,start,38.0
57.0,start,52.0
57.0,start,65.0
57.0,outsider,228.0
57.0,start,91.0
57.0,start,75.0
57.0,start,206.0
57.0,start,192.0
57.0,start,181.0
57.0,start,168.0
57.0,start,228.0
57.0,start,142.0
57.0,start,130.0
57.0,start,113.0
57.0,start,101.0
57.0,start,157.0
58.0,end,29.0
58.0,end,153.0
58.0,end,37.0
58.0,end,46.0
58.0,end,61.0
58.0,end,73.0
58.0,end,86.0
58.0,end,99.0
58.0,end,112.0
58.0,end,128.0
58.0,end,167.0
58.0,end,239.0
58.0,end,194.0
58.0,end,205.0
58.0,end,216.0
58.0,end,226.0
58.0,end,251.0
58.0,end,260.0
58.0,end,273.0
58.0,end,287.0
58.0,end,303.0
58.0,end,14.0
58.0,end,182.0
58.0,start,288.0
58.0,end,143.0
58.0,start,261.0
58.0,start,274.0
58.0,outsider,0.0
58.0,outsider,14.0
58.0,start,0.0
58.0,start,15.0
58.0,start,38.0
58.0,start,47.0
58.0,start,62.0
58.0,start,74.0
58.0,start,87.0
58.0,start,100.0
58.0,start,113.0
58.0,start,30.0
58.0,start,252.0
58.0,start,129.0
58.0,start,240.0
58.0,start,227.0
58.0,start,206.0
58.0,start,217.0
58.0,start,183.0
58.0,start,168.0
58.0,start,154.0
58.0,start,144.0
58.0,start,195.0
