lineage_ID,type,value
35.0,start,43.0
35.0,start,54.0
35.0,start,64.0
35.0,start,77.0
35.0,start,29.0
36.0,end,66.0
36.0,end,32.0
36.0,end,43.0
36.0,end,56.0
36.0,end,80.0
36.0,end,158.0
36.0,end,106.0
36.0,end,122.0
36.0,end,132.0
36.0,end,144.0
36.0,end,20.0
36.0,end,92.0
36.0,start,145.0
36.0,end,11.0
36.0,start,123.0
36.0,start,133.0
36.0,outsider,0.0
36.0,outsider,11.0
36.0,start,0.0
36.0,start,12.0
36.0,start,33.0
36.0,start,21.0
36.0,start,57.0
36.0,start,67.0
36.0,start,81.0
36.0,start,93.0
36.0,start,107.0
36.0,start,44.0
37.0,end,75.0
37.0,end,22.0
37.0,end,38.0
37.0,end,49.0
37.0,end,190.0
37.0,end,90.0
37.0,end,176.0
37.0,end,113.0
37.0,end,125.0
37.0,end,137.0
37.0,end,151.0
37.0,end,164.0
37.0,end,11.0
37.0,end,101.0
37.0,start,177.0
37.0,end,61.0
37.0,start,152.0
37.0,outsider,0.0
37.0,outsider,11.0
37.0,start,0.0
37.0,start,12.0
37.0,start,23.0
37.0,start,39.0
37.0,start,50.0
37.0,start,165.0
37.0,start,76.0
37.0,start,91.0
37.0,start,102.0
37.0,start,114.0
37.0,start,126.0
37.0,start,138.0
37.0,start,62.0
38.0,end,15.0
38.0,end,29.0
38.0,end,44.0
38.0,end,55.0
38.0,end,65.0
38.0,end,82.0
38.0,end,96.0
38.0,end,130.0
38.0,end,122.0
38.0,end,142.0
38.0,end,152.0
38.0,end,162.0
38.0,end,173.0
38.0,start,174.0
38.0,end,115.0
38.0,end,189.0
38.0,start,163.0
38.0,start,143.0
38.0,start,153.0
38.0,outsider,0.0
38.0,outsider,97.0
38.0,outsider,15.0
38.0,start,0.0
38.0,start,16.0
38.0,start,30.0
38.0,outsider,115.0
38.0,start,56.0
38.0,start,66.0
38.0,start,83.0
38.0,start,97.0
38.0,start,116.0
38.0,start,123.0
38.0,start,131.0
38.0,start,45.0
39.0,end,112.0
39.0,end,24.0
39.0,end,38.0
39.0,end,50.0
39.0,end,64.0
39.0,end,78.0
39.0,end,96.0
39.0,end,126.0
39.0,end,227.0
39.0,end,153.0
39.0,end,166.0
39.0,end,239.0
39.0,end,189.0
39.0,end,204.0
39.0,end,213.0
39.0,end,10.0
39.0,end,140.0
39.0,start,228.0
39.0,end,176.0
39.0,start,205.0
39.0,outsider,0.0
39.0,outsider,10.0
39.0,start,0.0
39.0,start,11.0
39.0,start,25.0
39.0,start,39.0
39.0,start,51.0
39.0,start,65.0
39.0,start,214.0
39.0,start,97.0
39.0,start,113.0
39.0,start,127.0
39.0,start,141.0
39.0,start,154.0
39.0,start,167.0
39.0,start,177.0
39.0,start,190.0
39.0,start,79.0
40.0,end,103.0
40.0,end,87.0
40.0,end,29.0
40.0,end,62.0
40.0,end,40.0
40.0,end,114.0
40.0,end,74.0
40.0,end,126.0
40.0,end,185.0
40.0,end,153.0
40.0,end,165.0
40.0,end,203.0
40.0,end,210.0
40.0,end,222.0
40.0,end,237.0
40.0,end,13.0
40.0,end,140.0
40.0,start,223.0
40.0,start,186.0
40.0,start,204.0
40.0,outsider,0.0
40.0,start,211.0
40.0,start,0.0
40.0,start,14.0
40.0,start,30.0
40.0,start,41.0
40.0,start,63.0
40.0,start,75.0
40.0,outsider,13.0
40.0,start,104.0
40.0,start,115.0
40.0,start,127.0
40.0,start,141.0
40.0,start,154.0
40.0,start,166.0
40.0,start,88.0
41.0,end,32.0
41.0,end,44.0
41.0,end,56.0
41.0,end,70.0
41.0,end,82.0
41.0,end,97.0
41.0,end,150.0
41.0,end,122.0
41.0,end,136.0
41.0,end,163.0
41.0,end,177.0
41.0,end,188.0
41.0,end,19.0
41.0,end,110.0
41.0,start,178.0
41.0,end,8.0
41.0,start,151.0
41.0,start,164.0
41.0,outsider,8.0
41.0,start,0.0
41.0,start,9.0
41.0,start,20.0
41.0,start,33.0
41.0,start,45.0
41.0,outsider,0.0
41.0,start,71.0
41.0,start,83.0
41.0,start,98.0
41.0,start,111.0
41.0,start,123.0
41.0,start,137.0
41.0,start,57.0
42.0,end,27.0
42.0,end,38.0
42.0,end,195.0
42.0,end,65.0
42.0,end,75.0
42.0,end,86.0
42.0,end,139.0
42.0,end,114.0
42.0,end,125.0
42.0,end,152.0
42.0,end,164.0
42.0,end,177.0
42.0,end,13.0
42.0,end,100.0
42.0,start,178.0
42.0,end,52.0
42.0,start,153.0
42.0,start,165.0
42.0,outsider,0.0
42.0,start,0.0
42.0,start,14.0
42.0,start,28.0
42.0,start,39.0
42.0,start,53.0
42.0,outsider,13.0
42.0,start,76.0
42.0,start,87.0
42.0,start,101.0
42.0,start,115.0
42.0,start,126.0
42.0,start,66.0
42.0,start,140.0
43.0,end,147.0
43.0,end,135.0
43.0,end,123.0
43.0,end,109.0
43.0,end,92.0
43.0,end,68.0
43.0,end,58.0
43.0,end,44.0
43.0,end,28.0
43.0,end,157.0
43.0,end,81.0
43.0,end,175.0
43.0,end,271.0
43.0,end,199.0
43.0,end,210.0
43.0,end,221.0
43.0,end,234.0
43.0,end,248.0
43.0,end,260.0
43.0,end,286.0
43.0,end,304.0
43.0,end,313.0
43.0,end,329.0
43.0,end,14.0
43.0,end,188.0
43.0,start,314.0
43.0,start,158.0
43.0,start,287.0
43.0,start,305.0
43.0,outsider,0.0
43.0,outsider,14.0
43.0,start,0.0
43.0,start,15.0
43.0,start,29.0
43.0,start,45.0
43.0,start,69.0
43.0,start,82.0
43.0,start,93.0
43.0,start,110.0
43.0,start,124.0
43.0,start,59.0
43.0,start,148.0
43.0,start,176.0
43.0,start,189.0
43.0,start,200.0
43.0,start,211.0
43.0,start,222.0
43.0,start,235.0
43.0,start,249.0
43.0,start,261.0
43.0,start,136.0
43.0,start,272.0
44.0,end,137.0
44.0,end,124.0
44.0,end,112.0
44.0,end,101.0
44.0,end,89.0
44.0,end,21.0
44.0,end,51.0
44.0,end,36.0
44.0,end,159.0
44.0,end,10.0
44.0,end,65.0
44.0,end,171.0
44.0,end,329.0
44.0,end,196.0
44.0,end,206.0
44.0,end,221.0
44.0,end,237.0
44.0,end,248.0
44.0,end,259.0
44.0,end,275.0
44.0,end,287.0
44.0,end,302.0
44.0,end,317.0
44.0,start,330.0
44.0,end,338.0
44.0,end,184.0
44.0,start,318.0
44.0,end,77.0
44.0,start,288.0
44.0,start,303.0
44.0,outsider,0.0
44.0,outsider,138.0
44.0,outsider,10.0
44.0,start,0.0
44.0,start,11.0
44.0,start,22.0
44.0,start,37.0
44.0,start,52.0
44.0,start,66.0
44.0,start,78.0
44.0,start,90.0
44.0,start,102.0
44.0,outsider,159.0
44.0,start,125.0
44.0,start,276.0
44.0,start,113.0
44.0,start,260.0
44.0,start,238.0
44.0,start,222.0
44.0,start,249.0
44.0,start,197.0
44.0,start,185.0
44.0,start,172.0
44.0,start,160.0
44.0,start,138.0
44.0,start,207.0
45.0,end,193.0
45.0,end,125.0
45.0,end,181.0
45.0,end,172.0
45.0,end,160.0
45.0,end,145.0
45.0,end,134.0
45.0,end,111.0
45.0,end,40.0
45.0,end,96.0
45.0,end,80.0
45.0,end,67.0
45.0,end,54.0
45.0,end,26.0
45.0,end,15.0
45.0,start,470.0
45.0,end,203.0
45.0,end,483.0
45.0,end,214.0
45.0,end,397.0
45.0,end,242.0
45.0,start,451.0
45.0,end,469.0
45.0,end,450.0
45.0,end,436.0
45.0,end,424.0
45.0,end,409.0
45.0,end,389.0
45.0,end,375.0
45.0,end,362.0
45.0,end,351.0
45.0,end,340.0
45.0,end,322.0
45.0,end,309.0
45.0,end,292.0
45.0,end,276.0
45.0,end,264.0
45.0,end,254.0
45.0,end,231.0
45.0,start,437.0
45.0,start,293.0
45.0,start,410.0
45.0,start,126.0
45.0,start,112.0
45.0,start,97.0
45.0,start,81.0
45.0,start,68.0
45.0,start,55.0
45.0,start,41.0
45.0,start,135.0
45.0,start,16.0
45.0,outsider,483.0
45.0,outsider,469.0
45.0,outsider,15.0
45.0,outsider,470.0
45.0,outsider,451.0
45.0,outsider,0.0
45.0,start,425.0
45.0,start,0.0
45.0,start,146.0
45.0,start,27.0
45.0,start,173.0
45.0,start,398.0
45.0,start,161.0
45.0,start,390.0
45.0,start,376.0
45.0,start,363.0
45.0,start,352.0
45.0,start,323.0
45.0,start,310.0
45.0,start,277.0
45.0,start,341.0
45.0,start,265.0
45.0,start,182.0
45.0,start,204.0
45.0,start,215.0
45.0,start,194.0
45.0,start,243.0
45.0,start,255.0
45.0,start,232.0
46.0,end,99.0
46.0,end,175.0
46.0,end,184.0
46.0,end,166.0
46.0,end,145.0
46.0,end,136.0
46.0,end,124.0
46.0,end,112.0
46.0,end,85.0
46.0,start,460.0
46.0,end,61.0
46.0,end,46.0
46.0,end,35.0
46.0,end,24.0
46.0,end,12.0
46.0,start,470.0
46.0,start,448.0
46.0,end,199.0
46.0,end,71.0
46.0,end,214.0
46.0,end,459.0
46.0,end,238.0
46.0,end,481.0
46.0,end,469.0
46.0,start,435.0
46.0,end,447.0
46.0,end,421.0
46.0,end,408.0
46.0,end,392.0
46.0,end,379.0
46.0,end,371.0
46.0,end,355.0
46.0,end,349.0
46.0,end,341.0
46.0,end,331.0
46.0,end,310.0
46.0,end,298.0
46.0,end,289.0
46.0,end,274.0
46.0,end,264.0
46.0,end,253.0
46.0,end,225.0
46.0,start,422.0
46.0,end,434.0
46.0,start,393.0
46.0,start,100.0
46.0,start,86.0
46.0,start,72.0
46.0,start,62.0
46.0,start,47.0
46.0,start,36.0
46.0,start,25.0
46.0,start,13.0
46.0,start,0.0
46.0,outsider,341.0
46.0,outsider,331.0
46.0,outsider,166.0
46.0,outsider,12.0
46.0,outsider,332.0
46.0,outsider,311.0
46.0,outsider,146.0
46.0,outsider,125.0
46.0,outsider,0.0
46.0,start,409.0
46.0,start,113.0
46.0,start,125.0
46.0,outsider,136.0
46.0,start,146.0
46.0,start,137.0
46.0,start,380.0
46.0,start,372.0
46.0,start,356.0
46.0,start,350.0
46.0,start,332.0
46.0,start,311.0
46.0,start,299.0
46.0,start,290.0
46.0,start,342.0
46.0,start,265.0
46.0,start,254.0
46.0,start,239.0
46.0,start,226.0
46.0,start,215.0
46.0,start,200.0
46.0,start,185.0
46.0,start,275.0
46.0,start,176.0
46.0,start,167.0
47.0,end,155.0
47.0,end,140.0
47.0,end,124.0
47.0,end,113.0
47.0,end,98.0
47.0,end,49.0
47.0,end,72.0
47.0,end,35.0
47.0,end,26.0
47.0,end,167.0
47.0,end,8.0
47.0,end,85.0
47.0,end,176.0
47.0,end,314.0
47.0,end,207.0
47.0,end,219.0
47.0,end,234.0
47.0,end,247.0
47.0,end,260.0
47.0,end,272.0
47.0,end,286.0
47.0,end,299.0
47.0,end,329.0
47.0,end,341.0
47.0,end,351.0
47.0,end,364.0
47.0,start,352.0
47.0,end,192.0
47.0,start,342.0
47.0,end,60.0
47.0,start,315.0
47.0,start,330.0
47.0,outsider,9.0
47.0,outsider,8.0
47.0,outsider,26.0
47.0,start,0.0
47.0,start,9.0
47.0,start,27.0
47.0,start,36.0
47.0,start,50.0
47.0,start,61.0
47.0,start,73.0
47.0,start,86.0
47.0,start,99.0
47.0,start,114.0
47.0,outsider,0.0
47.0,start,141.0
47.0,start,125.0
47.0,start,287.0
47.0,start,273.0
47.0,start,261.0
47.0,start,248.0
47.0,start,235.0
47.0,start,300.0
47.0,start,208.0
47.0,start,193.0
47.0,start,177.0
47.0,start,168.0
47.0,start,156.0
47.0,start,220.0
48.0,end,128.0
48.0,end,116.0
48.0,end,103.0
48.0,end,90.0
48.0,end,51.0
48.0,end,63.0
48.0,end,39.0
48.0,end,24.0
48.0,end,11.0
48.0,end,142.0
48.0,end,74.0
48.0,start,348.0
48.0,end,245.0
48.0,end,176.0
48.0,end,193.0
48.0,end,203.0
48.0,end,217.0
48.0,end,231.0
48.0,end,259.0
48.0,end,279.0
48.0,end,287.0
48.0,end,299.0
48.0,end,312.0
48.0,end,325.0
48.0,end,336.0
48.0,start,337.0
48.0,end,161.0
48.0,start,326.0
48.0,start,117.0
48.0,start,300.0
48.0,end,347.0
48.0,outsider,0.0
48.0,outsider,260.0
48.0,outsider,11.0
48.0,outsider,279.0
48.0,start,0.0
48.0,start,12.0
48.0,start,25.0
48.0,start,40.0
48.0,start,52.0
48.0,start,64.0
48.0,start,75.0
48.0,start,313.0
48.0,start,91.0
48.0,start,129.0
48.0,start,143.0
48.0,start,162.0
48.0,start,177.0
48.0,start,194.0
48.0,start,204.0
48.0,start,218.0
48.0,start,232.0
48.0,start,246.0
48.0,start,260.0
48.0,start,280.0
48.0,start,288.0
48.0,start,104.0
48.0,end,361.0
