lineage_ID,type,value
48.0,start,1198.0
48.0,start,469.0
48.0,start,1176.0
48.0,start,1166.0
48.0,start,1157.0
48.0,start,1145.0
48.0,start,1135.0
48.0,start,1126.0
48.0,start,1113.0
48.0,start,1106.0
48.0,start,1082.0
48.0,start,873.0
48.0,start,1189.0
48.0,start,851.0
48.0,start,644.0
48.0,start,1273.0
48.0,start,614.0
48.0,start,605.0
48.0,start,595.0
48.0,start,587.0
48.0,start,562.0
48.0,start,552.0
48.0,start,542.0
48.0,start,529.0
48.0,start,520.0
48.0,start,508.0
48.0,start,498.0
48.0,start,489.0
48.0,start,862.0
48.0,start,650.0
48.0,start,657.0
48.0,start,574.0
48.0,start,676.0
48.0,start,837.0
48.0,start,825.0
48.0,start,814.0
48.0,start,804.0
48.0,start,845.0
48.0,start,791.0
48.0,start,781.0
48.0,start,769.0
48.0,start,758.0
48.0,start,746.0
48.0,start,735.0
48.0,start,722.0
48.0,start,711.0
48.0,start,698.0
48.0,start,688.0
48.0,start,666.0
49.0,end,65.0
49.0,end,75.0
49.0,end,32.0
49.0,end,42.0
49.0,end,91.0
49.0,end,23.0
49.0,end,53.0
49.0,end,104.0
49.0,end,202.0
49.0,end,131.0
49.0,end,143.0
49.0,end,156.0
49.0,end,168.0
49.0,end,177.0
49.0,end,191.0
49.0,end,215.0
49.0,end,226.0
49.0,end,10.0
49.0,end,119.0
49.0,start,216.0
49.0,start,120.0
49.0,start,192.0
49.0,start,203.0
49.0,outsider,0.0
49.0,outsider,10.0
49.0,start,0.0
49.0,start,24.0
49.0,start,33.0
49.0,start,43.0
49.0,start,54.0
49.0,start,11.0
49.0,start,76.0
49.0,start,92.0
49.0,start,105.0
49.0,start,132.0
49.0,start,144.0
49.0,start,157.0
49.0,start,169.0
49.0,start,66.0
49.0,start,178.0
50.0,end,86.0
50.0,end,75.0
50.0,end,66.0
50.0,end,55.0
50.0,end,17.0
50.0,end,28.0
50.0,end,7.0
50.0,end,96.0
50.0,end,39.0
50.0,end,108.0
50.0,end,215.0
50.0,end,137.0
50.0,end,151.0
50.0,end,162.0
50.0,end,172.0
50.0,end,183.0
50.0,end,200.0
50.0,end,206.0
50.0,end,224.0
50.0,start,216.0
50.0,end,123.0
50.0,start,207.0
50.0,start,76.0
50.0,start,184.0
50.0,start,201.0
50.0,outsider,0.0
50.0,outsider,201.0
50.0,outsider,7.0
50.0,outsider,206.0
50.0,start,0.0
50.0,start,18.0
50.0,start,29.0
50.0,start,40.0
50.0,start,56.0
50.0,start,8.0
50.0,start,87.0
50.0,start,97.0
50.0,start,109.0
50.0,start,124.0
50.0,start,138.0
50.0,start,152.0
50.0,start,163.0
50.0,start,67.0
50.0,start,173.0
51.0,end,205.0
51.0,end,120.0
51.0,end,128.0
51.0,end,150.0
51.0,end,194.0
51.0,end,162.0
51.0,end,172.0
51.0,end,183.0
51.0,end,118.0
51.0,end,153.0
51.0,end,108.0
51.0,start,520.0
51.0,end,81.0
51.0,end,71.0
51.0,end,55.0
51.0,end,46.0
51.0,end,35.0
51.0,end,25.0
51.0,end,15.0
51.0,start,531.0
51.0,end,215.0
51.0,start,510.0
51.0,start,499.0
51.0,end,95.0
51.0,end,229.0
51.0,end,350.0
51.0,end,248.0
51.0,end,542.0
51.0,end,530.0
51.0,end,519.0
51.0,end,509.0
51.0,end,498.0
51.0,end,488.0
51.0,end,476.0
51.0,end,463.0
51.0,end,451.0
51.0,end,439.0
51.0,end,427.0
51.0,end,415.0
51.0,end,404.0
51.0,end,392.0
51.0,end,382.0
51.0,end,371.0
51.0,end,361.0
51.0,start,489.0
51.0,end,340.0
51.0,end,328.0
51.0,end,313.0
51.0,end,302.0
51.0,end,292.0
51.0,end,282.0
51.0,end,271.0
51.0,end,237.0
51.0,start,477.0
51.0,end,140.0
51.0,start,452.0
51.0,start,121.0
51.0,start,119.0
51.0,start,109.0
51.0,start,96.0
51.0,start,82.0
51.0,start,72.0
51.0,start,56.0
51.0,start,47.0
51.0,start,36.0
51.0,start,26.0
51.0,start,16.0
51.0,start,129.0
51.0,outsider,271.0
51.0,outsider,153.0
51.0,outsider,128.0
51.0,outsider,120.0
51.0,outsider,15.0
51.0,outsider,249.0
51.0,outsider,154.0
51.0,outsider,151.0
51.0,outsider,121.0
51.0,outsider,119.0
51.0,outsider,0.0
51.0,start,464.0
51.0,outsider,162.0
51.0,start,141.0
51.0,start,0.0
51.0,start,154.0
51.0,start,440.0
51.0,start,151.0
51.0,start,428.0
51.0,start,416.0
51.0,start,405.0
51.0,start,393.0
51.0,start,383.0
51.0,start,372.0
51.0,start,351.0
51.0,start,341.0
51.0,start,329.0
51.0,start,314.0
51.0,start,303.0
51.0,start,362.0
51.0,start,293.0
51.0,start,163.0
51.0,start,184.0
51.0,start,195.0
51.0,start,206.0
51.0,start,216.0
51.0,start,173.0
51.0,start,238.0
51.0,start,249.0
51.0,start,272.0
51.0,start,283.0
51.0,start,230.0
52.0,end,143.0
52.0,end,154.0
52.0,end,163.0
52.0,end,173.0
52.0,end,184.0
52.0,end,216.0
52.0,end,206.0
52.0,end,218.0
52.0,end,237.0
52.0,end,225.0
52.0,end,134.0
52.0,end,196.0
52.0,end,121.0
52.0,start,531.0
52.0,end,98.0
52.0,end,91.0
52.0,end,81.0
52.0,end,71.0
52.0,end,64.0
52.0,end,54.0
52.0,end,42.0
52.0,end,32.0
52.0,end,25.0
52.0,end,9.0
52.0,start,520.0
52.0,end,249.0
52.0,end,111.0
52.0,end,253.0
52.0,end,530.0
52.0,end,271.0
52.0,start,509.0
52.0,end,542.0
52.0,end,519.0
52.0,end,508.0
52.0,end,497.0
52.0,end,488.0
52.0,end,477.0
52.0,end,464.0
52.0,end,454.0
52.0,end,450.0
52.0,end,435.0
52.0,end,422.0
52.0,end,258.0
52.0,end,415.0
52.0,end,394.0
52.0,end,383.0
52.0,end,373.0
52.0,end,365.0
52.0,end,358.0
52.0,end,346.0
52.0,end,337.0
52.0,end,325.0
52.0,end,313.0
52.0,end,304.0
52.0,end,293.0
52.0,end,283.0
52.0,end,404.0
52.0,start,498.0
52.0,start,164.0
52.0,start,478.0
52.0,start,174.0
52.0,start,489.0
52.0,start,155.0
52.0,start,144.0
52.0,start,135.0
52.0,start,122.0
52.0,start,112.0
52.0,start,99.0
52.0,start,92.0
52.0,start,82.0
52.0,start,72.0
52.0,start,65.0
52.0,start,55.0
52.0,start,43.0
52.0,start,33.0
52.0,start,26.0
52.0,start,10.0
52.0,start,0.0
52.0,outsider,225.0
52.0,outsider,218.0
52.0,outsider,9.0
52.0,outsider,254.0
52.0,outsider,219.0
52.0,outsider,217.0
52.0,outsider,0.0
52.0,start,185.0
52.0,start,197.0
52.0,outsider,258.0
52.0,start,217.0
52.0,start,207.0
52.0,start,465.0
52.0,start,455.0
52.0,start,451.0
52.0,start,436.0
52.0,start,416.0
52.0,start,405.0
52.0,start,395.0
52.0,start,384.0
52.0,start,374.0
52.0,start,366.0
52.0,start,359.0
52.0,start,347.0
52.0,start,423.0
52.0,start,326.0
52.0,start,219.0
52.0,start,338.0
52.0,start,226.0
52.0,start,238.0
52.0,start,254.0
52.0,start,259.0
52.0,start,250.0
52.0,start,284.0
52.0,start,294.0
52.0,start,305.0
52.0,start,314.0
52.0,start,272.0
53.0,end,171.0
53.0,end,179.0
53.0,end,108.0
53.0,end,157.0
53.0,end,148.0
53.0,end,139.0
53.0,end,129.0
53.0,end,123.0
53.0,end,101.0
53.0,end,50.0
53.0,end,83.0
53.0,end,74.0
53.0,end,62.0
53.0,end,39.0
53.0,end,30.0
53.0,end,18.0
53.0,end,188.0
53.0,end,8.0
53.0,end,94.0
53.0,end,200.0
53.0,end,336.0
53.0,end,219.0
53.0,start,386.0
53.0,end,395.0
53.0,end,385.0
53.0,end,376.0
53.0,end,367.0
53.0,end,357.0
53.0,end,347.0
53.0,end,324.0
53.0,end,211.0
53.0,end,316.0
53.0,end,294.0
53.0,end,285.0
53.0,end,278.0
53.0,end,271.0
53.0,end,259.0
53.0,end,252.0
53.0,end,244.0
53.0,end,228.0
53.0,end,306.0
53.0,start,377.0
53.0,start,286.0
53.0,start,358.0
53.0,start,130.0
53.0,start,124.0
53.0,start,109.0
53.0,start,102.0
53.0,start,95.0
53.0,start,84.0
53.0,start,75.0
53.0,start,63.0
53.0,start,140.0
53.0,start,51.0
53.0,start,31.0
53.0,start,19.0
53.0,start,9.0
53.0,start,0.0
53.0,outsider,244.0
53.0,outsider,8.0
53.0,outsider,229.0
53.0,start,368.0
53.0,start,40.0
53.0,start,149.0
53.0,outsider,0.0
53.0,start,172.0
53.0,start,158.0
53.0,start,337.0
53.0,start,325.0
53.0,start,317.0
53.0,start,307.0
53.0,start,295.0
53.0,start,279.0
53.0,start,272.0
53.0,start,348.0
53.0,start,253.0
53.0,start,245.0
53.0,start,180.0
53.0,start,229.0
53.0,start,220.0
53.0,start,212.0
53.0,start,201.0
53.0,start,189.0
53.0,start,260.0
54.0,end,110.0
54.0,end,119.0
54.0,end,139.0
54.0,end,129.0
54.0,end,101.0
54.0,end,149.0
54.0,end,381.0
54.0,end,90.0
54.0,end,50.0
54.0,end,71.0
54.0,end,60.0
54.0,end,40.0
54.0,end,30.0
54.0,end,20.0
54.0,end,11.0
54.0,end,158.0
54.0,start,366.0
54.0,end,83.0
54.0,end,170.0
54.0,end,273.0
54.0,end,194.0
54.0,start,356.0
54.0,end,365.0
54.0,end,355.0
54.0,end,344.0
54.0,end,334.0
54.0,end,321.0
54.0,end,316.0
54.0,end,313.0
54.0,end,182.0
54.0,end,302.0
54.0,end,284.0
54.0,end,262.0
54.0,end,251.0
54.0,end,243.0
54.0,end,234.0
54.0,end,226.0
54.0,end,210.0
54.0,end,202.0
54.0,end,291.0
54.0,start,345.0
54.0,start,195.0
54.0,start,322.0
54.0,start,102.0
54.0,start,91.0
54.0,start,84.0
54.0,start,72.0
54.0,start,61.0
54.0,start,51.0
54.0,start,41.0
54.0,start,31.0
54.0,start,21.0
54.0,start,12.0
54.0,start,0.0
54.0,outsider,321.0
54.0,outsider,316.0
54.0,outsider,11.0
54.0,outsider,317.0
54.0,outsider,314.0
54.0,start,335.0
54.0,start,111.0
54.0,start,120.0
54.0,outsider,0.0
54.0,start,140.0
54.0,start,130.0
54.0,start,314.0
54.0,start,303.0
54.0,start,292.0
54.0,start,285.0
54.0,start,274.0
54.0,start,263.0
54.0,start,252.0
54.0,start,317.0
54.0,start,235.0
54.0,start,227.0
54.0,start,211.0
54.0,start,203.0
54.0,start,183.0
54.0,start,171.0
54.0,start,159.0
54.0,start,244.0
54.0,start,150.0
55.0,end,160.0
55.0,end,148.0
55.0,end,137.0
55.0,end,130.0
55.0,end,118.0
55.0,end,109.0
55.0,end,98.0
55.0,end,52.0
55.0,end,74.0
55.0,end,65.0
55.0,end,39.0
55.0,end,32.0
55.0,end,19.0
55.0,end,8.0
55.0,end,173.0
55.0,end,85.0
55.0,end,181.0
55.0,end,285.0
55.0,end,200.0
55.0,end,381.0
55.0,end,367.0
55.0,end,355.0
55.0,end,343.0
55.0,end,334.0
55.0,end,322.0
55.0,end,313.0
55.0,end,192.0
55.0,end,303.0
55.0,end,274.0
55.0,end,266.0
55.0,end,253.0
55.0,end,241.0
55.0,end,233.0
55.0,end,224.0
55.0,end,213.0
55.0,end,294.0
55.0,start,368.0
55.0,start,344.0
55.0,start,335.0
55.0,start,131.0
55.0,start,119.0
55.0,start,110.0
55.0,start,99.0
55.0,start,86.0
55.0,start,75.0
55.0,start,53.0
55.0,start,40.0
55.0,start,33.0
55.0,start,20.0
55.0,start,9.0
55.0,start,0.0
55.0,outsider,8.0
55.0,outsider,0.0
55.0,start,356.0
55.0,start,138.0
55.0,start,149.0
55.0,start,66.0
55.0,start,174.0
55.0,start,323.0
55.0,start,161.0
55.0,start,314.0
55.0,start,304.0
55.0,start,295.0
55.0,start,286.0
55.0,start,267.0
55.0,start,254.0
55.0,start,275.0
55.0,start,234.0
55.0,start,225.0
55.0,start,214.0
55.0,start,201.0
55.0,start,193.0
55.0,start,182.0
55.0,start,242.0
56.0,end,164.0
56.0,end,109.0
56.0,end,155.0
56.0,end,142.0
56.0,end,130.0
56.0,end,120.0
56.0,end,101.0
56.0,end,10.0
56.0,end,78.0
56.0,end,66.0
56.0,end,57.0
56.0,end,46.0
56.0,end,35.0
56.0,end,23.0
56.0,end,176.0
56.0,end,89.0
56.0,end,188.0
56.0,end,380.0
56.0,end,211.0
56.0,start,371.0
56.0,end,370.0
56.0,end,359.0
56.0,end,349.0
56.0,end,338.0
56.0,end,326.0
56.0,end,316.0
56.0,end,200.0
56.0,end,310.0
56.0,end,283.0
56.0,end,273.0
56.0,end,260.0
56.0,end,249.0
56.0,end,241.0
56.0,end,231.0
56.0,end,221.0
56.0,end,295.0
56.0,start,360.0
56.0,start,350.0
56.0,start,36.0
56.0,start,110.0
56.0,start,90.0
56.0,start,79.0
56.0,start,67.0
56.0,start,58.0
56.0,start,47.0
56.0,start,24.0
56.0,start,121.0
56.0,start,11.0
56.0,outsider,316.0
56.0,outsider,310.0
56.0,outsider,10.0
56.0,outsider,311.0
56.0,outsider,296.0
56.0,outsider,0.0
56.0,start,339.0
56.0,start,0.0
56.0,start,131.0
56.0,start,102.0
56.0,start,156.0
56.0,start,327.0
56.0,start,317.0
56.0,start,311.0
56.0,start,296.0
56.0,start,284.0
56.0,start,274.0
56.0,start,143.0
56.0,start,250.0
56.0,start,242.0
56.0,start,261.0
56.0,start,222.0
56.0,start,212.0
56.0,start,201.0
56.0,start,189.0
56.0,start,177.0
56.0,start,165.0
56.0,start,232.0
57.0,start,161.0
57.0,end,61.0
57.0,end,9.0
57.0,end,18.0
57.0,end,29.0
57.0,end,31.0
57.0,end,52.0
57.0,end,73.0
57.0,end,147.0
57.0,end,96.0
57.0,end,105.0
57.0,end,117.0
57.0,end,127.0
57.0,end,137.0
57.0,end,160.0
57.0,end,172.0
57.0,start,148.0
57.0,end,83.0
57.0,start,138.0
57.0,end,40.0
57.0,start,118.0
57.0,outsider,30.0
57.0,start,128.0
57.0,outsider,9.0
57.0,outsider,31.0
57.0,outsider,40.0
57.0,start,0.0
57.0,start,10.0
57.0,start,19.0
57.0,start,30.0
57.0,outsider,32.0
57.0,start,41.0
57.0,start,32.0
57.0,start,97.0
57.0,start,84.0
57.0,start,106.0
57.0,start,62.0
57.0,start,53.0
57.0,outsider,0.0
57.0,start,74.0
58.0,end,11.0
58.0,end,72.0
58.0,end,17.0
58.0,end,26.0
58.0,end,39.0
58.0,end,49.0
58.0,end,60.0
58.0,end,82.0
58.0,end,118.0
58.0,end,100.0
58.0,end,110.0
58.0,end,128.0
58.0,end,139.0
58.0,end,149.0
58.0,end,161.0
58.0,end,171.0
58.0,end,90.0
58.0,start,162.0
58.0,start,140.0
58.0,start,129.0
58.0,start,150.0
58.0,outsider,0.0
58.0,outsider,11.0
58.0,start,0.0
58.0,start,12.0
58.0,start,27.0
58.0,start,40.0
58.0,start,18.0
58.0,start,61.0
58.0,start,73.0
58.0,start,83.0
58.0,start,91.0
58.0,start,101.0
58.0,start,111.0
58.0,start,119.0
58.0,start,50.0
59.0,end,107.0
59.0,end,155.0
59.0,end,145.0
59.0,end,136.0
59.0,end,127.0
59.0,end,117.0
59.0,end,91.0
59.0,end,10.0
59.0,end,71.0
59.0,end,63.0
59.0,end,52.0
59.0,end,40.0
59.0,end,30.0
59.0,end,21.0
59.0,end,165.0
59.0,end,81.0
59.0,end,176.0
59.0,end,342.0
59.0,end,196.0
59.0,start,365.0
59.0,end,373.0
59.0,end,364.0
59.0,end,353.0
59.0,end,331.0
59.0,end,321.0
59.0,end,308.0
59.0,end,187.0
59.0,end,296.0
59.0,end,278.0
59.0,end,257.0
59.0,end,246.0
59.0,end,238.0
59.0,end,224.0
59.0,end,215.0
59.0,end,207.0
59.0,end,286.0
59.0,start,354.0
59.0,end,268.0
59.0,start,332.0
59.0,start,118.0
59.0,start,108.0
59.0,start,92.0
59.0,start,82.0
59.0,start,72.0
59.0,start,64.0
59.0,outsider,0.0
59.0,start,128.0
59.0,start,41.0
59.0,start,22.0
59.0,start,11.0
59.0,start,0.0
59.0,outsider,107.0
59.0,outsider,10.0
59.0,outsider,92.0
59.0,start,343.0
59.0,start,31.0
59.0,start,137.0
59.0,start,53.0
59.0,start,156.0
59.0,start,146.0
59.0,start,309.0
59.0,start,297.0
59.0,start,287.0
59.0,start,322.0
59.0,start,279.0
59.0,start,258.0
59.0,start,247.0
59.0,start,269.0
59.0,start,225.0
59.0,start,216.0
59.0,start,208.0
59.0,start,197.0
59.0,start,188.0
59.0,start,177.0
59.0,start,166.0
59.0,start,239.0
60.0,end,163.0
60.0,end,76.0
60.0,end,155.0
60.0,end,136.0
60.0,end,109.0
60.0,end,96.0
60.0,end,85.0
60.0,end,64.0
60.0,start,352.0
60.0,end,40.0
60.0,end,30.0
60.0,end,21.0
60.0,end,12.0
60.0,start,371.0
60.0,start,360.0
60.0,start,350.0
60.0,end,173.0
60.0,end,51.0
60.0,end,180.0
60.0,end,370.0
60.0,end,200.0
60.0,end,378.0
60.0,start,343.0
60.0,end,359.0
60.0,end,351.0
60.0,end,349.0
60.0,end,342.0
60.0,end,331.0
60.0,end,318.0
60.0,end,305.0
60.0,end,295.0
60.0,end,284.0
60.0,end,274.0
60.0,end,263.0
60.0,end,254.0
60.0,end,243.0
60.0,end,233.0
60.0,end,212.0
60.0,end,193.0
60.0,start,332.0
60.0,end,222.0
60.0,start,306.0
60.0,start,41.0
60.0,start,31.0
60.0,start,22.0
60.0,start,13.0
60.0,start,0.0
60.0,outsider,359.0
60.0,outsider,163.0
60.0,outsider,155.0
60.0,outsider,136.0
60.0,outsider,12.0
60.0,outsider,352.0
60.0,outsider,350.0
60.0,outsider,156.0
60.0,outsider,137.0
60.0,outsider,110.0
60.0,outsider,0.0
60.0,start,319.0
60.0,start,52.0
60.0,start,65.0
60.0,outsider,351.0
60.0,start,86.0
60.0,start,296.0
60.0,start,77.0
60.0,start,275.0
60.0,start,264.0
60.0,start,255.0
60.0,start,244.0
60.0,start,234.0
60.0,start,223.0
60.0,start,213.0
60.0,start,285.0
60.0,start,194.0
60.0,start,181.0
60.0,start,174.0
60.0,start,164.0
60.0,start,156.0
60.0,start,137.0
60.0,start,110.0
60.0,start,97.0
60.0,start,201.0
61.0,end,21.0
61.0,end,31.0
61.0,end,53.0
61.0,end,64.0
61.0,end,74.0
61.0,end,85.0
61.0,end,93.0
61.0,end,145.0
61.0,end,115.0
61.0,end,130.0
61.0,end,152.0
61.0,end,158.0
61.0,end,172.0
61.0,end,179.0
61.0,end,188.0
61.0,end,11.0
61.0,end,106.0
61.0,start,180.0
61.0,end,42.0
61.0,start,159.0
61.0,start,173.0
61.0,outsider,0.0
61.0,outsider,11.0
61.0,start,0.0
61.0,start,12.0
61.0,start,32.0
61.0,start,43.0
61.0,start,54.0
61.0,start,22.0
61.0,start,75.0
61.0,start,86.0
61.0,start,94.0
61.0,start,107.0
61.0,start,116.0
61.0,start,131.0
61.0,start,146.0
61.0,start,65.0
61.0,start,153.0
62.0,end,64.0
62.0,end,53.0
62.0,end,42.0
62.0,end,11.0
62.0,end,21.0
62.0,end,74.0
62.0,end,31.0
62.0,end,95.0
62.0,end,179.0
62.0,end,108.0
62.0,end,115.0
62.0,end,126.0
62.0,end,136.0
62.0,end,149.0
62.0,end,158.0
62.0,end,168.0
62.0,start,180.0
62.0,end,188.0
62.0,end,100.0
62.0,start,169.0
62.0,start,116.0
62.0,start,150.0
62.0,outsider,0.0
62.0,outsider,75.0
62.0,outsider,11.0
62.0,start,159.0
62.0,start,0.0
62.0,start,12.0
62.0,start,22.0
62.0,start,32.0
62.0,outsider,95.0
62.0,start,54.0
62.0,start,65.0
62.0,start,75.0
62.0,start,96.0
62.0,start,101.0
62.0,start,109.0
62.0,start,127.0
62.0,start,137.0
62.0,start,43.0
63.0,end,99.0
63.0,end,90.0
63.0,end,80.0
63.0,end,70.0
63.0,end,35.0
63.0,end,49.0
63.0,end,111.0
63.0,end,27.0
63.0,end,58.0
63.0,end,123.0
63.0,start,154.0
63.0,end,144.0
63.0,end,153.0
63.0,end,162.0
63.0,end,172.0
63.0,end,183.0
63.0,end,194.0
63.0,end,202.0
63.0,end,211.0
63.0,end,220.0
63.0,end,15.0
63.0,end,135.0
63.0,start,212.0
63.0,start,50.0
63.0,start,195.0
63.0,outsider,0.0
63.0,outsider,15.0
63.0,outsider,202.0
63.0,start,0.0
63.0,start,16.0
63.0,start,28.0
63.0,start,36.0
63.0,start,203.0
63.0,start,59.0
63.0,start,71.0
63.0,outsider,195.0
63.0,start,91.0
63.0,start,81.0
63.0,start,173.0
63.0,start,163.0
63.0,start,145.0
63.0,start,184.0
63.0,start,124.0
63.0,start,112.0
63.0,start,100.0
63.0,start,136.0
64.0,end,27.0
64.0,end,112.0
64.0,end,38.0
64.0,end,49.0
64.0,end,60.0
64.0,end,80.0
64.0,end,93.0
64.0,end,101.0
64.0,end,128.0
64.0,end,179.0
64.0,end,144.0
64.0,end,155.0
64.0,end,164.0
64.0,end,188.0
64.0,end,197.0
64.0,end,207.0
64.0,end,216.0
64.0,end,15.0
64.0,end,135.0
64.0,start,208.0
64.0,end,70.0
64.0,start,189.0
64.0,start,198.0
64.0,outsider,0.0
64.0,outsider,15.0
64.0,start,16.0
64.0,start,28.0
64.0,start,39.0
64.0,start,50.0
64.0,start,61.0
64.0,start,71.0
64.0,start,81.0
64.0,start,0.0
64.0,start,102.0
64.0,start,113.0
64.0,start,129.0
64.0,start,136.0
64.0,start,145.0
64.0,start,156.0
64.0,start,165.0
64.0,start,94.0
64.0,start,180.0
65.0,end,137.0
65.0,end,128.0
65.0,end,122.0
65.0,end,118.0
65.0,end,94.0
65.0,end,83.0
65.0,end,72.0
65.0,end,38.0
65.0,end,51.0
65.0,end,22.0
65.0,end,14.0
65.0,start,310.0
65.0,end,152.0
65.0,start,304.0
65.0,end,62.0
65.0,end,157.0
65.0,end,265.0
65.0,end,176.0
65.0,start,296.0
65.0,end,318.0
65.0,end,309.0
65.0,end,303.0
65.0,end,295.0
65.0,end,282.0
65.0,end,274.0
65.0,end,253.0
65.0,end,246.0
65.0,end,236.0
65.0,end,226.0
65.0,end,215.0
65.0,end,204.0
65.0,end,195.0
65.0,end,185.0
65.0,end,165.0
65.0,start,283.0
65.0,start,129.0
65.0,start,266.0
65.0,start,63.0
65.0,start,52.0
65.0,start,39.0
65.0,start,23.0
65.0,start,15.0
65.0,start,0.0
65.0,start,73.0
65.0,outsider,122.0
65.0,outsider,51.0
65.0,outsider,14.0
65.0,outsider,119.0
65.0,outsider,95.0
65.0,outsider,39.0
65.0,start,275.0
65.0,outsider,118.0
65.0,start,84.0
65.0,outsider,0.0
65.0,start,119.0
65.0,start,95.0
65.0,start,247.0
65.0,start,237.0
65.0,start,227.0
65.0,start,216.0
65.0,start,205.0
65.0,start,196.0
65.0,start,254.0
65.0,start,177.0
65.0,start,166.0
65.0,start,158.0
65.0,start,153.0
65.0,start,138.0
65.0,start,123.0
65.0,start,186.0
66.0,end,136.0
66.0,end,127.0
66.0,end,115.0
66.0,end,106.0
66.0,end,93.0
66.0,end,86.0
66.0,end,57.0
66.0,end,66.0
66.0,end,48.0
66.0,end,38.0
66.0,end,30.0
66.0,end,20.0
66.0,end,145.0
66.0,end,320.0
66.0,end,76.0
66.0,end,155.0
66.0,end,234.0
66.0,end,177.0
66.0,start,312.0
66.0,end,311.0
66.0,end,302.0
66.0,end,293.0
66.0,end,285.0
66.0,end,276.0
66.0,end,166.0
66.0,end,266.0
66.0,end,245.0
66.0,end,226.0
66.0,end,216.0
66.0,end,209.0
66.0,end,197.0
66.0,end,186.0
66.0,end,255.0
66.0,start,303.0
66.0,end,10.0
66.0,start,286.0
66.0,start,87.0
66.0,start,77.0
66.0,start,67.0
66.0,start,58.0
66.0,start,49.0
66.0,start,39.0
66.0,start,94.0
66.0,start,31.0
66.0,start,11.0
66.0,start,0.0
66.0,outsider,48.0
66.0,outsider,39.0
66.0,outsider,0.0
66.0,start,294.0
66.0,start,21.0
66.0,start,107.0
66.0,outsider,10.0
66.0,start,128.0
66.0,start,277.0
66.0,start,116.0
66.0,start,267.0
66.0,start,246.0
66.0,start,235.0
66.0,start,227.0
66.0,start,217.0
66.0,start,256.0
66.0,start,198.0
66.0,start,187.0
66.0,start,178.0
66.0,start,167.0
66.0,start,156.0
66.0,start,137.0
66.0,start,210.0
66.0,start,146.0
67.0,end,119.0
67.0,end,107.0
67.0,end,95.0
67.0,end,86.0
67.0,end,55.0
67.0,end,64.0
67.0,end,43.0
67.0,end,27.0
67.0,end,18.0
67.0,end,137.0
67.0,end,7.0
67.0,end,77.0
67.0,end,149.0
67.0,end,238.0
67.0,end,172.0
67.0,end,181.0
67.0,end,191.0
67.0,end,205.0
67.0,end,212.0
67.0,end,220.0
67.0,end,250.0
67.0,end,263.0
67.0,end,273.0
67.0,end,285.0
67.0,end,293.0
67.0,end,301.0
67.0,start,294.0
67.0,end,162.0
67.0,start,286.0
67.0,end,228.0
67.0,start,264.0
67.0,start,274.0
67.0,outsider,0.0
67.0,outsider,120.0
67.0,outsider,7.0
67.0,outsider,137.0
67.0,start,0.0
67.0,start,8.0
67.0,start,19.0
67.0,start,44.0
67.0,start,56.0
67.0,start,65.0
67.0,start,78.0
67.0,start,87.0
67.0,start,96.0
67.0,start,28.0
67.0,start,120.0
67.0,start,251.0
67.0,start,108.0
67.0,start,239.0
67.0,start,229.0
67.0,start,221.0
67.0,start,206.0
67.0,start,213.0
67.0,start,182.0
67.0,start,173.0
67.0,start,163.0
67.0,start,150.0
67.0,start,138.0
67.0,start,192.0
68.0,end,89.0
68.0,end,133.0
68.0,end,123.0
68.0,end,110.0
68.0,end,101.0
68.0,end,78.0
68.0,end,18.0
68.0,end,59.0
68.0,end,48.0
68.0,end,36.0
68.0,end,27.0
68.0,end,145.0
68.0,end,69.0
68.0,end,156.0
68.0,end,293.0
68.0,end,175.0
68.0,end,186.0
68.0,end,196.0
68.0,end,206.0
68.0,end,215.0
68.0,end,224.0
68.0,end,237.0
68.0,end,244.0
68.0,end,255.0
68.0,end,268.0
68.0,end,277.0
68.0,end,285.0
68.0,end,7.0
68.0,end,302.0
68.0,end,167.0
68.0,start,294.0
68.0,start,225.0
68.0,start,278.0
68.0,outsider,0.0
68.0,outsider,7.0
68.0,start,0.0
68.0,start,8.0
68.0,start,19.0
68.0,start,286.0
68.0,start,37.0
68.0,start,49.0
68.0,start,60.0
68.0,start,70.0
68.0,start,79.0
68.0,start,90.0
68.0,start,102.0
68.0,start,111.0
68.0,start,28.0
68.0,start,134.0
68.0,start,124.0
68.0,start,269.0
68.0,start,256.0
68.0,start,238.0
68.0,start,216.0
68.0,start,207.0
68.0,start,245.0
68.0,start,187.0
68.0,start,176.0
68.0,start,168.0
68.0,start,157.0
68.0,start,146.0
68.0,start,197.0
69.0,end,83.0
69.0,end,144.0
69.0,end,129.0
69.0,end,119.0
69.0,end,111.0
69.0,end,102.0
69.0,end,92.0
69.0,end,74.0
69.0,end,6.0
69.0,end,54.0
69.0,end,46.0
69.0,end,37.0
69.0,end,26.0
69.0,end,16.0
69.0,start,307.0
69.0,end,153.0
69.0,end,63.0
69.0,end,160.0
69.0,start,301.0
69.0,end,178.0
69.0,end,306.0
69.0,end,300.0
69.0,end,292.0
69.0,end,281.0
69.0,end,270.0
69.0,end,257.0
69.0,end,252.0
69.0,end,167.0
69.0,end,250.0
69.0,end,231.0
69.0,end,312.0
69.0,end,223.0
69.0,end,214.0
69.0,end,203.0
69.0,end,195.0
69.0,end,187.0
69.0,end,240.0
69.0,start,293.0
69.0,start,38.0
69.0,start,271.0
69.0,start,84.0
